Age Group,Male,Female,Date
0-9,0,0,2021-10-26
10-19,1,1,2021-10-26
20-29,6,3,2021-10-26
30-39,7,5,2021-10-26
40-49,22,9,2021-10-26
50-59,56,35,2021-10-26
60-69,112,45,2021-10-26
70-79,214,134,2021-10-26
80-89,310,291,2021-10-26
90+,158,243,2021-10-26
