Age Group,Male,Female,Date
0-9,6,6,2022-07-13
10-19,4,4,2022-07-13
20-29,17,12,2022-07-13
30-39,49,29,2022-07-13
40-49,94,62,2022-07-13
50-59,241,140,2022-07-13
60-69,562,311,2022-07-13
70-79,1298,689,2022-07-13
80-89,2007,1475,2022-07-13
90+,1159,1475,2022-07-13
