Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,393038,2358,15,27609,15131,69,186537,2022-01-29
ACT,4648,438,0,0,3567,0,0,2022-01-29
NSW,213467,8,0,13346,40,1,88112,2022-01-29
NT,4650,3,0,825,52,0,2276,2022-01-29
QLD,66068,247,1,6899,1370,2,49294,2022-01-29
SA,22985,555,14,1171,4140,59,9681,2022-01-29
TAS,1247,0,0,208,5,0,1350,2022-01-29
VIC,79836,1086,0,5158,5851,0,35811,2022-01-29
WA,137,21,0,2,106,7,13,2022-01-29
