Age Group,Male,Female,Date
0-9,116392,108798,2022-03-14
10-19,145175,154482,2022-03-14
20-29,241584,254841,2022-03-14
30-39,184329,198186,2022-03-14
40-49,131305,146417,2022-03-14
50-59,100009,107716,2022-03-14
60-69,64127,64304,2022-03-14
70-79,33869,30466,2022-03-14
80-89,13754,14330,2022-03-14
90+,3279,5739,2022-03-14
