Age Group,Male,Female,Date
0-9,0,1,2022-01-08
10-19,1,1,2022-01-08
20-29,8,3,2022-01-08
30-39,13,7,2022-01-08
40-49,34,15,2022-01-08
50-59,81,49,2022-01-08
60-69,163,79,2022-01-08
70-79,322,192,2022-01-08
80-89,438,364,2022-01-08
90+,211,319,2022-01-08
