Age Group,Male,Female,Date
0-9,0,0,2021-10-15
10-19,4,0,2021-10-15
20-29,11,4,2021-10-15
30-39,10,7,2021-10-15
40-49,33,18,2021-10-15
50-59,96,55,2021-10-15
60-69,171,68,2021-10-15
70-79,310,177,2021-10-15
80-89,388,353,2021-10-15
90+,176,273,2021-10-15
