Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,327464,6920,109,34208,66614,564,209199,2022-08-04
ACT,4469,889,0,0,5541,0,0,2022-08-04
NSW,171284,5,0,16643,11007,0,80863,2022-08-04
NT,2102,0,12,353,236,41,1704,2022-08-04
QLD,48149,32,0,6367,4846,0,52222,2022-08-04
SA,18707,2765,21,74,19944,97,292,2022-08-04
TAS,5268,545,4,343,4640,48,1612,2022-08-04
VIC,55195,0,0,9122,7047,0,58868,2022-08-04
WA,22290,2684,72,1306,13353,378,13638,2022-08-04
