Age Group,Male,Female,Date
0-9,26936,25432,2022-01-04
10-19,32194,32999,2022-01-04
20-29,57793,56674,2022-01-04
30-39,40349,38550,2022-01-04
40-49,26350,26209,2022-01-04
50-59,20607,21101,2022-01-04
60-69,12552,12342,2022-01-04
70-79,6835,6512,2022-01-04
80-89,3076,3626,2022-01-04
90+,760,1486,2022-01-04
