Jurisdiction,Active,Recovered,Deaths,Date
Australia,710,1594,836,2021-11-10
ACT,0,8,7,2021-11-10
NSW,270,118,96,2021-11-10
NT,0,0,0,2021-11-10
QLD,0,0,1,2021-11-10
SA,0,0,0,2021-11-10
TAS,0,0,1,2021-11-10
VIC,440,1468,731,2021-11-10
WA,0,0,0,2021-11-10
