Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,21706,462,0,685,3738,8,6851,2021-11-03
ACT,141,15,0,0,62,0,0,2021-11-03
NSW,3191,191,0,0,1421,3,0,2021-11-03
NT,0,0,0,0,0,0,0,2021-11-03
QLD,13,0,0,0,0,4,0,2021-11-03
SA,0,0,0,0,0,0,0,2021-11-03
TAS,0,0,0,0,0,0,0,2021-11-03
VIC,18361,256,0,685,2255,1,6851,2021-11-03
WA,0,0,0,0,0,0,0,2021-11-03
