Age Group,Male,Female,Date
0-9,4,4,2022-05-16
10-19,2,3,2022-05-16
20-29,12,9,2022-05-16
30-39,38,25,2022-05-16
40-49,76,46,2022-05-16
50-59,196,118,2022-05-16
60-69,460,243,2022-05-16
70-79,1011,530,2022-05-16
80-89,1533,1085,2022-05-16
90+,845,1031,2022-05-16
