Age Group,Male,Female,Date
0-9,205439,192869,2022-06-05
10-19,255276,274012,2022-06-05
20-29,391207,429370,2022-06-05
30-39,337756,375939,2022-06-05
40-49,259236,297609,2022-06-05
50-59,204654,223140,2022-06-05
60-69,137009,138718,2022-06-05
70-79,77422,70261,2022-06-05
80-89,32739,33553,2022-06-05
90+,8113,14280,2022-06-05
