Age Group,Male,Female,Date
0-9,4,4,2022-06-17
10-19,4,3,2022-06-17
20-29,14,12,2022-06-17
30-39,46,29,2022-06-17
40-49,85,49,2022-06-17
50-59,220,133,2022-06-17
60-69,514,283,2022-06-17
70-79,1153,608,2022-06-17
80-89,1792,1282,2022-06-17
90+,1012,1255,2022-06-17
