Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,28654,787,2,1061,3935,26,10507,2021-10-27
ACT,280,10,0,0,104,1,0,2021-10-27
NSW,4181,304,1,0,2160,6,0,2021-10-27
NT,2,0,0,0,0,0,0,2021-10-27
QLD,24,0,1,0,3,11,0,2021-10-27
SA,2,0,0,0,0,2,0,2021-10-27
TAS,0,0,0,0,0,0,0,2021-10-27
VIC,24164,473,0,1061,1668,6,10507,2021-10-27
WA,1,0,0,0,0,0,0,2021-10-27
