Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,341204,9434,138,29474,57069,602,233006,2022-07-19
ACT,6964,887,0,0,8041,0,0,2022-07-19
NSW,141677,0,0,9761,4,0,78928,2022-07-19
NT,3156,0,12,455,0,38,3247,2022-07-19
QLD,49103,0,0,6682,95,0,45892,2022-07-19
SA,29106,3944,0,109,20833,1,7730,2022-07-19
TAS,10203,998,7,426,6146,47,2389,2022-07-19
VIC,64365,0,0,10251,0,0,73533,2022-07-19
WA,36630,3605,119,1790,21950,516,21287,2022-07-19
