Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,473140,12015,17,47594,82943,131,304917,2022-03-29
ACT,5972,1063,0,0,7224,0,0,2022-03-29
NSW,253307,4,0,21490,10,0,147596,2022-03-29
NT,2214,12,0,380,112,0,2094,2022-03-29
QLD,62299,265,2,10059,1664,6,64838,2022-03-29
SA,30767,4089,5,107,29280,38,530,2022-03-29
TAS,11413,0,0,2324,2522,0,10525,2022-03-29
VIC,57372,283,0,10633,2398,0,63046,2022-03-29
WA,49796,6299,10,2601,39733,87,16288,2022-03-29
