Age Group,Male,Female,Date
0-9,72520,67951,2022-01-26
10-19,95509,103314,2022-01-26
20-29,195825,202719,2022-01-26
30-39,137361,141304,2022-01-26
40-49,92566,100141,2022-01-26
50-59,73927,79445,2022-01-26
60-69,47220,46582,2022-01-26
70-79,24037,21799,2022-01-26
80-89,9754,10305,2022-01-26
90+,2267,4047,2022-01-26
