Age Group,Male,Female,Date
0-9,117577,109944,2022-03-15
10-19,147073,156367,2022-03-15
20-29,242613,256017,2022-03-15
30-39,185500,199666,2022-03-15
40-49,132538,147987,2022-03-15
50-59,100868,108568,2022-03-15
60-69,64585,64773,2022-03-15
70-79,34157,30738,2022-03-15
80-89,13853,14435,2022-03-15
90+,3309,5765,2022-03-15
