Age Group,Male,Female,Date
0-9,19278,18255,2021-12-20
10-19,19494,18811,2021-12-20
20-29,25806,24383,2021-12-20
30-39,21522,20552,2021-12-20
40-49,15766,14989,2021-12-20
50-59,11702,11322,2021-12-20
60-69,7232,7045,2021-12-20
70-79,4093,3870,2021-12-20
80-89,1985,2437,2021-12-20
90+,535,1122,2021-12-20
