Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,237069,3705,66,19201,22153,380,151324,2022-08-13
ACT,2923,474,0,0,3495,0,0,2022-08-13
NSW,143062,3,0,9525,13,0,71102,2022-08-13
NT,1281,0,1,172,0,28,1322,2022-08-13
QLD,26595,9,1,3293,118,1,23819,2022-08-13
SA,11616,1447,16,19,8558,43,3713,2022-08-13
TAS,3545,316,3,186,1908,30,2176,2022-08-13
VIC,32916,0,0,5180,0,0,39294,2022-08-13
WA,15131,1456,45,826,8061,278,9898,2022-08-13
