Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,495081,12886,18,51134,84386,119,310809,2022-04-02
ACT,5977,1014,0,0,6857,0,0,2022-04-02
NSW,266590,44,1,25450,88,2,147733,2022-04-02
NT,2653,11,0,417,111,0,2489,2022-04-02
QLD,58509,137,1,10584,1217,5,62699,2022-04-02
SA,33380,5070,5,59,31178,38,528,2022-04-02
TAS,12913,0,0,2090,1140,0,13152,2022-04-02
VIC,61308,360,0,10064,2154,0,66781,2022-04-02
WA,53751,6250,11,2470,41641,74,17427,2022-04-02
