Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,14399,129,11,1034,2332,35,7154,2021-11-29
ACT,154,7,0,0,71,0,0,2021-11-29
NSW,2669,103,6,41,903,23,583,2021-11-29
NT,58,4,0,0,20,1,0,2021-11-29
QLD,7,0,5,0,7,8,0,2021-11-29
SA,7,1,0,0,10,0,0,2021-11-29
TAS,0,0,0,0,0,0,0,2021-11-29
VIC,11501,14,0,993,1321,2,6571,2021-11-29
WA,3,0,0,0,0,1,0,2021-11-29
