Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,142564,14,0,15404,28928,197,84219,2022-06-15
ACT,0,0,0,0,2420,0,0,2022-06-15
NSW,79888,0,0,5157,2,0,28732,2022-06-15
NT,0,0,0,0,642,11,61,2022-06-15
QLD,23256,14,0,4176,40,0,16054,2022-06-15
SA,0,0,0,0,7951,24,163,2022-06-15
TAS,0,0,0,0,858,6,1098,2022-06-15
VIC,39420,0,0,6071,0,0,32518,2022-06-15
WA,0,0,0,0,17015,156,5593,2022-06-15
