Age Group,Male,Female,Date
0-9,0,0,2021-10-17
10-19,4,0,2021-10-17
20-29,11,4,2021-10-17
30-39,10,7,2021-10-17
40-49,33,18,2021-10-17
50-59,96,55,2021-10-17
60-69,171,68,2021-10-17
70-79,310,177,2021-10-17
80-89,388,353,2021-10-17
90+,176,273,2021-10-17
