Age Group,Male,Female,Date
0-9,4,4,2022-05-12
10-19,2,3,2022-05-12
20-29,12,9,2022-05-12
30-39,38,25,2022-05-12
40-49,75,46,2022-05-12
50-59,193,117,2022-05-12
60-69,457,240,2022-05-12
70-79,998,523,2022-05-12
80-89,1514,1071,2022-05-12
90+,836,1017,2022-05-12
