Age Group,Male,Female,Date
0-9,205439,192869,2022-06-03
10-19,255276,274012,2022-06-03
20-29,391207,429370,2022-06-03
30-39,337756,375939,2022-06-03
40-49,259236,297609,2022-06-03
50-59,204654,223140,2022-06-03
60-69,137009,138718,2022-06-03
70-79,77422,70261,2022-06-03
80-89,32739,33553,2022-06-03
90+,8113,14280,2022-06-03
