Age Group,Male,Female,Date
0-9,1,2,2022-01-20
10-19,2,1,2022-01-20
20-29,9,3,2022-01-20
30-39,21,8,2022-01-20
40-49,38,17,2022-01-20
50-59,94,60,2022-01-20
60-69,189,96,2022-01-20
70-79,404,226,2022-01-20
80-89,558,430,2022-01-20
90+,260,386,2022-01-20
