Age Group,Male,Female,Date
0-9,102303,95851,2022-02-23
10-19,124949,133639,2022-02-23
20-29,227890,238992,2022-02-23
30-39,171181,181675,2022-02-23
40-49,118855,130669,2022-02-23
50-59,92388,99637,2022-02-23
60-69,59722,59746,2022-02-23
70-79,31294,28232,2022-02-23
80-89,12832,13440,2022-02-23
90+,3060,5421,2022-02-23
