Age Group,Male,Female,Date
0-9,0,0,2021-11-10
10-19,1,1,2021-11-10
20-29,6,3,2021-11-10
30-39,12,7,2021-11-10
40-49,27,10,2021-11-10
50-59,66,39,2021-11-10
60-69,137,55,2021-11-10
70-79,245,150,2021-11-10
80-89,350,315,2021-11-10
90+,169,264,2021-11-10
