Age Group,Male,Female,Date
0-9,0,0,2021-11-03
10-19,1,1,2021-11-03
20-29,6,3,2021-11-03
30-39,9,5,2021-11-03
40-49,25,10,2021-11-03
50-59,62,36,2021-11-03
60-69,129,48,2021-11-03
70-79,234,143,2021-11-03
80-89,328,308,2021-11-03
90+,161,259,2021-11-03
