Age Group,Male,Female,Date
0-9,5,7,2022-09-16
10-19,4,3,2022-09-16
20-29,19,11,2022-09-16
30-39,55,34,2022-09-16
40-49,108,77,2022-09-16
50-59,299,187,2022-09-16
60-69,740,405,2022-09-16
70-79,1725,941,2022-09-16
80-89,2738,2072,2022-09-16
90+,1715,2186,2022-09-16
