Age Group,Male,Female,Date
0-9,1,3,2022-03-15
10-19,1,1,2022-03-15
20-29,10,4,2022-03-15
30-39,31,18,2022-03-15
40-49,53,33,2022-03-15
50-59,148,89,2022-03-15
60-69,343,173,2022-03-15
70-79,763,382,2022-03-15
80-89,1121,788,2022-03-15
90+,602,709,2022-03-15
