Age Group,Male,Female,Date
0-9,0,0,2021-11-08
10-19,1,1,2021-11-08
20-29,6,3,2021-11-08
30-39,11,7,2021-11-08
40-49,26,10,2021-11-08
50-59,65,38,2021-11-08
60-69,134,53,2021-11-08
70-79,240,148,2021-11-08
80-89,344,313,2021-11-08
90+,165,262,2021-11-08
