Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,226653,6538,79,17463,46573,574,132964,2022-06-27
ACT,6141,927,0,0,4015,0,2076,2022-06-27
NSW,100257,1,0,6861,12,0,51602,2022-06-27
NT,1565,192,3,14,1312,21,124,2022-06-27
QLD,26689,0,0,3410,116,0,26903,2022-06-27
SA,15878,2074,16,47,14117,98,262,2022-06-27
TAS,5853,566,3,227,4074,37,1916,2022-06-27
VIC,43103,0,0,6305,0,0,44488,2022-06-27
WA,27167,2778,57,599,22927,418,5593,2022-06-27
