Age Group,Male,Female,Date
0-9,17122,16240,2021-12-08
10-19,17248,16378,2021-12-08
20-29,22039,20762,2021-12-08
30-39,19225,18306,2021-12-08
40-49,14054,13299,2021-12-08
50-59,10475,10043,2021-12-08
60-69,6394,6194,2021-12-08
70-79,3578,3356,2021-12-08
80-89,1781,2217,2021-12-08
90+,489,1052,2021-12-08
