Age Group,Male,Female,Date
0-9,0,1,2021-12-03
10-19,1,1,2021-12-03
20-29,6,3,2021-12-03
30-39,12,7,2021-12-03
40-49,29,13,2021-12-03
50-59,74,43,2021-12-03
60-69,147,69,2021-12-03
70-79,276,166,2021-12-03
80-89,384,335,2021-12-03
90+,179,281,2021-12-03
