Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,80106,973,7,10283,5801,98,58208,2021-12-28
ACT,908,9,0,243,196,4,679,2021-12-28
NSW,52459,527,2,5533,2938,30,37027,2021-12-28
NT,143,9,0,0,77,2,1,2021-12-28
QLD,3621,9,0,1149,115,3,4416,2021-12-28
SA,4889,102,0,893,820,1,3790,2021-12-28
TAS,242,10,0,36,31,0,202,2021-12-28
VIC,17821,306,3,2429,1612,49,12092,2021-12-28
WA,23,1,2,0,12,9,1,2021-12-28
