Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,232112,1153,9,18518,10825,113,171377,2022-02-14
ACT,2453,375,0,0,3220,0,0,2022-02-14
NSW,118458,1,0,6183,20,6,60109,2022-02-14
NT,7229,3,0,754,39,0,7335,2022-02-14
QLD,35462,120,0,3630,946,2,37684,2022-02-14
SA,13426,224,9,794,2792,54,6769,2022-02-14
TAS,868,0,0,408,2,0,3592,2022-02-14
VIC,53707,367,0,6737,3325,0,55831,2022-02-14
WA,509,63,0,12,481,51,57,2022-02-14
