Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,267219,4975,16,24307,40681,100,181905,2022-03-13
ACT,4065,0,0,649,3661,0,1353,2022-03-13
NSW,146715,1,0,13092,3,3,91473,2022-03-13
NT,1817,5,5,128,318,5,1477,2022-03-13
QLD,26861,113,0,3556,731,2,28738,2022-03-13
SA,16389,1995,5,23,15438,36,242,2022-03-13
TAS,6639,1,0,931,2,0,7330,2022-03-13
VIC,40606,283,0,4909,1742,0,43884,2022-03-13
WA,24127,2577,6,1019,18786,54,7408,2022-03-13
