Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,765680,4619,10,60455,32252,63,467770,2022-01-14
ACT,4382,885,0,0,9018,0,0,2022-01-14
NSW,336265,259,2,24819,1603,8,208722,2022-01-14
NT,3620,4,0,234,768,14,1747,2022-01-14
QLD,145294,13,0,13435,171,0,90475,2022-01-14
SA,34428,1330,7,4342,6753,31,21731,2022-01-14
TAS,2177,0,0,349,38,2,3660,2022-01-14
VIC,239396,2120,0,17276,13846,0,141434,2022-01-14
WA,118,8,1,0,55,8,1,2022-01-14
