Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,16543,498,11,1346,2903,59,8688,2021-12-13
ACT,63,2,1,0,30,6,0,2021-12-13
NSW,4677,217,5,314,1166,31,1944,2021-12-13
NT,40,2,0,0,12,4,0,2021-12-13
QLD,47,8,2,0,19,4,0,2021-12-13
SA,65,11,2,0,41,5,3,2021-12-13
TAS,0,0,0,0,0,0,0,2021-12-13
VIC,11649,258,0,1032,1635,7,6741,2021-12-13
WA,2,0,1,0,0,2,0,2021-12-13
