Age Group,Male,Female,Date
0-9,145804,136630,2022-04-09
10-19,185215,196637,2022-04-09
20-29,279906,299329,2022-04-09
30-39,223968,246039,2022-04-09
40-49,167005,189495,2022-04-09
50-59,126578,136358,2022-04-09
60-69,81757,82060,2022-04-09
70-79,44142,39587,2022-04-09
80-89,17918,18222,2022-04-09
90+,4182,7270,2022-04-09
