Age Group,Male,Female,Date
0-9,1,2,2022-01-24
10-19,2,1,2022-01-24
20-29,9,3,2022-01-24
30-39,22,10,2022-01-24
40-49,41,19,2022-01-24
50-59,107,61,2022-01-24
60-69,200,103,2022-01-24
70-79,433,240,2022-01-24
80-89,620,466,2022-01-24
90+,289,409,2022-01-24
