Age Group,Male,Female,Date
0-9,0,1,2022-01-03
10-19,1,1,2022-01-03
20-29,6,3,2022-01-03
30-39,13,7,2022-01-03
40-49,33,14,2022-01-03
50-59,80,47,2022-01-03
60-69,160,76,2022-01-03
70-79,313,191,2022-01-03
80-89,428,358,2022-01-03
90+,205,312,2022-01-03
