Age Group,Male,Female,Date
0-9,231460,216856,2022-08-27
10-19,273409,294089,2022-08-27
20-29,429430,480551,2022-08-27
30-39,392253,440526,2022-08-27
40-49,306665,353486,2022-08-27
50-59,256464,286481,2022-08-27
60-69,182747,188179,2022-08-27
70-79,109749,101549,2022-08-27
80-89,49818,53051,2022-08-27
90+,13332,24169,2022-08-27
