Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,247125,8242,83,26606,50344,623,154358,2022-07-03
ACT,6876,1169,0,0,5963,0,1038,2022-07-03
NSW,110400,0,0,10930,13,0,64705,2022-07-03
NT,1858,280,2,24,1590,22,141,2022-07-03
QLD,30759,27,0,5290,78,0,29094,2022-07-03
SA,16909,2707,17,57,15407,118,306,2022-07-03
TAS,6706,1,0,1298,3799,31,2940,2022-07-03
VIC,45455,0,0,8057,0,0,50546,2022-07-03
WA,28162,4058,64,950,23494,452,5588,2022-07-03
