Age Group,Male,Female,Date
0-9,14378,13690,2021-11-19
10-19,15047,14253,2021-11-19
20-29,20170,18857,2021-11-19
30-39,17430,16241,2021-11-19
40-49,12354,11544,2021-11-19
50-59,9312,8902,2021-11-19
60-69,5633,5411,2021-11-19
70-79,3078,2881,2021-11-19
80-89,1563,1980,2021-11-19
90+,451,958,2021-11-19
