Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,587971,4894,13,44570,28541,64,445038,2022-01-10
ACT,5681,938,0,0,7940,0,0,2022-01-10
NSW,303795,144,1,20148,2097,2,224603,2022-01-10
NT,2170,179,3,150,1226,30,564,2022-01-10
QLD,80563,11,0,5856,196,1,64168,2022-01-10
SA,29489,1090,6,2928,3886,17,22401,2022-01-10
TAS,5119,15,2,380,40,2,5753,2022-01-10
VIC,161065,2510,0,15108,13118,1,127535,2022-01-10
WA,89,7,1,0,38,11,14,2022-01-10
