Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,209941,2496,4,22361,16541,61,148845,2022-02-22
ACT,2786,583,0,0,3648,0,0,2022-02-22
NSW,101551,0,0,8752,11,1,56554,2022-02-22
NT,5754,5,0,691,40,0,5587,2022-02-22
QLD,33976,138,0,5445,1141,1,35795,2022-02-22
SA,13161,1349,1,28,8447,53,1092,2022-02-22
TAS,3934,0,0,820,3,0,4451,2022-02-22
VIC,47464,264,0,6522,2339,0,44790,2022-02-22
WA,1315,157,3,103,912,6,576,2022-02-22
