Age Group,Male,Female,Date
0-9,226103,212086,2022-08-08
10-19,265998,286820,2022-08-08
20-29,422732,471724,2022-08-08
30-39,383064,429396,2022-08-08
40-49,298363,343343,2022-08-08
50-59,248987,277677,2022-08-08
60-69,176459,181445,2022-08-08
70-79,104639,96664,2022-08-08
80-89,47126,49949,2022-08-08
90+,12529,22560,2022-08-08
