Age Group,Male,Female,Date
0-9,1,4,2022-02-07
10-19,1,1,2022-02-07
20-29,9,3,2022-02-07
30-39,28,15,2022-02-07
40-49,45,25,2022-02-07
50-59,120,74,2022-02-07
60-69,249,124,2022-02-07
70-79,560,313,2022-02-07
80-89,858,611,2022-02-07
90+,437,537,2022-02-07
