Age Group,Male,Female,Date
0-9,0,0,2021-10-18
10-19,4,2,2021-10-18
20-29,11,4,2021-10-18
30-39,10,9,2021-10-18
40-49,33,18,2021-10-18
50-59,105,57,2021-10-18
60-69,179,76,2021-10-18
70-79,315,186,2021-10-18
80-89,396,361,2021-10-18
90+,180,275,2021-10-18
