Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,231455,8664,126,22976,47360,603,134549,2022-06-28
ACT,6230,1159,0,0,4305,0,2076,2022-06-28
NSW,102127,5,0,8618,15,0,52417,2022-06-28
NT,1616,281,3,17,1387,20,119,2022-06-28
QLD,29776,22,0,5246,117,0,27373,2022-06-28
SA,15893,2552,18,56,14461,102,270,2022-06-28
TAS,6060,829,10,382,4221,37,1990,2022-06-28
VIC,43174,0,0,7758,0,0,44739,2022-06-28
WA,26579,3816,95,899,22854,444,5565,2022-06-28
