Age Group,Male,Female,Date
0-9,5,4,2022-06-24
10-19,4,3,2022-06-24
20-29,14,13,2022-06-24
30-39,50,30,2022-06-24
40-49,90,55,2022-06-24
50-59,226,137,2022-06-24
60-69,542,299,2022-06-24
70-79,1217,645,2022-06-24
80-89,1872,1369,2022-06-24
90+,1076,1346,2022-06-24
