Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,338804,11570,12,37286,56690,98,223644,2022-03-18
ACT,5289,1123,0,0,5045,0,1353,2022-03-18
NSW,186740,0,0,20050,2,3,116077,2022-03-18
NT,1527,65,0,185,209,5,1311,2022-03-18
QLD,34075,189,1,5913,1051,1,35461,2022-03-18
SA,21651,4172,3,99,20294,33,419,2022-03-18
TAS,9179,1256,0,600,2213,0,7810,2022-03-18
VIC,47242,379,0,8657,1983,0,50457,2022-03-18
WA,33101,4386,8,1782,25893,56,10756,2022-03-18
