Age Group,Male,Female,Date
0-9,5,8,2022-08-23
10-19,7,3,2022-08-23
20-29,18,13,2022-08-23
30-39,58,33,2022-08-23
40-49,112,79,2022-08-23
50-59,297,189,2022-08-23
60-69,721,408,2022-08-23
70-79,1683,906,2022-08-23
80-89,2673,2015,2022-08-23
90+,1646,2111,2022-08-23
