Age Group,Male,Female,Date
0-9,218636,204999,2022-06-30
10-19,267101,287449,2022-06-30
20-29,410378,453717,2022-06-30
30-39,362668,405479,2022-06-30
40-49,280813,322985,2022-06-30
50-59,225148,247870,2022-06-30
60-69,152930,155333,2022-06-30
70-79,87379,79436,2022-06-30
80-89,37745,39131,2022-06-30
90+,9623,17071,2022-06-30
